#Position (bp)	mapping quality
3.0962877625E9	54.250629722921914
3.096289947E9	46.067796610169495
3.096292208E9	48.1
3.0962965075E9	6.333333333333333
3.096315547E9	5.602568676418123
3.0963533005E9	22.818102773671853
3.09637788E9	45.03085880640466
3.096382479E9	53.863695937090434
3.0963879875E9	0.0
3.0963943185E9	39.29859571322986
3.096398918E9	60.0
3.0964033365E9	38.3003144654088
3.0964070605E9	26.866490222026172
3.0964084065E9	0.0
3.0964096105E9	0.0
3.096411644E9	22.884487833188242
3.0964135175E9	0.0
3.0964147555E9	0.0
3.0964161835E9	0.0
3.0964174105E9	16.356018851345954
3.096418484E9	27.06555835846737
3.096419946E9	0.0
3.096422275E9	0.0
3.0964254675E9	28.333333333333332
3.0964313925E9	1.385321100917431
3.0964360765E9	44.0
3.096437123E9	0.0
3.0964382945E9	0.0
3.096440137E9	0.0
3.096442099E9	0.0
3.096443439E9	0.0
3.0964449505E9	9.40625
3.0964464985E9	0.0
3.0964475915E9	0.0
3.0964489705E9	0.0
3.0964506065E9	17.0
3.0964522235E9	0.0
3.0964537525E9	0.0
3.0964552355E9	0.0
3.09645655E9	0.0
3.0964580005E9	0.0
3.0964594605E9	0.0
3.096462063E9	0.0
3.0964647385E9	0.0
3.0964666345E9	0.0
3.0964687875E9	0.0
3.096470338E9	0.0
3.0964722525E9	0.0
3.096474844E9	0.0
3.0964802425E9	53.55163974547234
3.0964880595E9	56.5
3.0965833285E9	38.06489055238976
3.0967643755E9	49.64811591582088
3.0969348755E9	4.413548709408826
3.097105623E9	26.603820998570086
3.0972741855E9	6.82642193519148
3.0973604055E9	2.588755366706502
3.097450029E9	16.46201883701884
3.0976374775E9	32.85812154020247
3.0978270425E9	32.46460460756746
3.097932224E9	22.83921067056459
3.0979864125E9	47.0743073469798
3.098119023E9	12.740661805945036
3.098265051E9	11.833107049608355
3.098391091E9	41.22781789069817
3.0985448955E9	34.84330975270573
3.0986946915E9	35.29359992346695
3.098783935E9	0.0
3.0988292795E9	21.564177693761813
3.098880847E9	19.476853127583357
3.098919304E9	10.780233739837398
3.0989774605E9	29.229870928088506
3.099052881E9	40.96666173314586
3.0991573655E9	11.047385272145144
3.099319594E9	24.402711278578916
3.0995012675E9	25.762092945442706
3.099670145E9	39.414674971873886
3.09983663E9	51.384013231713176
