#Position (bp)	Coverage
6.78108113E8	0.17491893669093952
6.857142635E8	0.17517628824894196
6.89589167E8	0.17951502368497074
6.93607727E8	0.17954460027198096
7.01357534E8	0.16768107902558088
7.09107341E8	0.17059637743236702
7.16857148E8	0.16812496104741706
7.24606955E8	0.16674866870878205
7.32356762E8	0.17569314951972353
7.40106569E8	0.6401181345548347
7.47856376E8	0.16640595049657367
7.55606183E8	0.16636194940080443
7.6335599E8	0.1771713798808151
7.71105797E8	0.19372456630210275
7.78855604E8	0.16932163600977418
7.86605411E8	0.170220109997578
7.94355218E8	0.17493042084789984
8.02105025E8	0.17546591805447542
8.09854832E8	0.17216067445292507
8.17604639E8	0.16948834983890568
8.25354446E8	0.16757010852012186
8.33104253E8	0.18565184913637203
8.4085406E8	0.17434524498481058
8.48603867E8	0.17073638091890547
8.56353674E8	0.17067392775071688
8.64103481E8	0.17228803246326005
8.71853288E8	0.17177085829363234
8.776941285E8	0.21201951028949553
8.81569032E8	0.19482767246046487
8.87352902E8	0.17345102916756508
8.95102709E8	0.17133755718045623
9.02852516E8	0.16665873098517164
9.10602323E8	0.1794678241664599
9.1835213E8	0.17384781324231688
9.26101937E8	0.2412106520846261
9.33851744E8	0.1692384081306799
9.41601551E8	0.17573663447360688
9.49351358E8	0.15936203314482542
9.57101165E8	0.17938756410320927
9.64850972E8	0.17337618859411597
9.72600779E8	0.17704466704783745
9.80350586E8	0.17329296071502168
9.88100393E8	0.18207356647720388
9.958502E8	0.17571702108194437
1.003600007E9	0.17359722635673377
1.011349814E9	0.1812233517557276
1.019099621E9	0.18007493605969802
1.026849428E9	0.17883722781741532
1.034599235E9	0.17563314802549276
1.042349042E9	0.17229564555607643
1.050098849E9	0.1815423274411866
1.0575860385E9	0.17194402658039812
1.061460942E9	0.1936714042285834
1.065598463E9	0.17926743207927628
1.07334827E9	0.17994280373691887
1.081098077E9	0.17323941099436413
1.088847884E9	0.17873787050438805
1.096597691E9	0.18342134197664536
1.104347498E9	0.1759344458513612
1.112097305E9	0.17062141031383105
1.119847112E9	0.14617783384799132
1.127596919E9	0.16934215264973695
1.135346726E9	0.17481751481036883
1.143096533E9	0.17298353365445102
1.15084634E9	0.17862560964421437
1.158596147E9	0.1677441773711268
1.166345954E9	0.17406472186984787
1.174095761E9	0.17696518119741564
1.181845568E9	0.17534101171809827
1.189595375E9	0.17549791885139848
1.197345182E9	0.177259511107825
1.205094989E9	0.1708624485745258
1.212844796E9	0.17190208736811124
1.220594603E9	0.17843321775626153
1.228236905E9	0.16978333988294575
1.2321118085E9	0.18402864983024045
1.236094217E9	0.18302481597283649
1.243844024E9	0.1707505748207665
1.251593831E9	0.17744325761918975
1.259343638E9	0.17788365568329637
1.267093445E9	0.17306856803014578
1.274843252E9	0.17883464710798605
1.282593059E9	0.1742720818724905
1.290342866E9	0.14132971311414594
1.298092673E9	0.16977584086932745
1.30584248E9	0.1681125736421565
1.313592287E9	0.1685158094904815
1.321342094E9	0.18363992806530538
1.329091901E9	0.17613599925778797
1.336841708E9	0.18105354107528096
1.344591515E9	0.17112348733329746
1.352341322E9	0.17201989675355786
1.360091129E9	0.1789325850308272
1.367840936E9	0.17670711025448763
1.375590743E9	0.17235900197256526
1.38334055E9	0.17984009150163352
1.389282865E9	0.17367055373349718
1.3931577685E9	0.1582950297981955
1.398840164E9	0.16288095948712014
1.406589971E9	0.16893736837575438
1.414339778E9	0.1725399097035578
1.422089585E9	0.1728161746479622
1.429839392E9	0.17082283468478635
1.437589199E9	0.14343402358278085
1.445339006E9	0.17199783168793753
1.453088813E9	0.17334147805229214
1.46083862E9	0.1747545455002944
1.468588427E9	0.17387903982641117
1.476338234E9	0.1769025989937556
1.484088041E9	0.1743033084565848
1.491837848E9	0.1793559504127006
1.499587655E9	0.16941738032960046
1.507337462E9	0.17139033268828502
1.515087269E9	0.17687808225417742
1.522837076E9	0.17559546966782527
1.530586883E9	0.17879193636693147
1.5354753495E9	0.18708062547666007
1.539350253E9	0.1869496133018772
1.546086497E9	0.17196054043668443
1.553836304E9	0.17779294374685717
1.561586111E9	0.1733244453700589
1.569335918E9	0.1754348205058526
1.577085725E9	0.16676970149063067
1.584835532E9	0.006931398420631636
1.592585339E9	0.0
1.600335146E9	0.10827095436054085
1.608084953E9	0.16578748348184671
1.61583476E9	0.2117526281622239
1.623584567E9	0.1787549031866213
1.631334374E9	0.18379580291483388
1.639084181E9	0.1772169294022419
1.646833988E9	0.18245176944406485
1.654583795E9	0.1727559150827885
1.662333602E9	0.18138838812373004
1.670083409E9	0.18446833579210425
1.674420971E9	0.14438187129383767
1.6782958745E9	0.17374924719649382
1.685583023E9	0.174245242494426
1.69333283E9	0.16804637844529546
1.701082637E9	0.1741494981745997
1.708832444E9	0.1698702948344391
1.716582251E9	0.23062484007666256
1.724332058E9	0.16369414102828625
1.732081865E9	0.16650492070318654
1.739831672E9	0.17071560620799975
1.747581479E9	0.18059030373272522
1.755331286E9	0.17667343199643554
1.763081093E9	0.176920792995232
1.7708309E9	0.17870174057237811
1.778580707E9	0.1793248528640778
1.786330514E9	0.17499455147721743
1.794080321E9	0.17294585529678352
1.801830128E9	0.17517507210179556
1.8071930415E9	0.21380299863576185
1.811067945E9	0.17850796443159278
1.817329742E9	0.177388546579289
1.825079549E9	0.17830663395875537
1.832829356E9	0.16859929544051871
1.840579163E9	0.17844134699096378
1.84832897E9	0.16721771264755367
1.856078777E9	0.1689932407348983
1.863828584E9	0.13799414617680156
1.871578391E9	0.18232634696580186
1.879328198E9	0.17699589163962406
1.887078005E9	0.17142130120143637
1.894827812E9	0.17323876581700678
1.902577619E9	0.1734530937351085
1.910327426E9	0.17252532869528234
1.918077233E9	0.18014177643391635
1.92582704E9	0.17819372792122437
1.933576847E9	0.17153652987745371
1.940609712E9	0.17706184828409086
1.9444846155E9	0.1758057137118484
1.949076461E9	0.17730699616132375
1.956826268E9	0.18002319283564094
1.964576075E9	0.16421557336847228
1.972325882E9	0.178524832941001
1.980075689E9	0.14715256779943037
1.987825496E9	0.1755150805691032
1.995575303E9	0.18341566441590093
2.00332511E9	0.17557663048899153
2.011074917E9	0.1764455553538301
2.018824724E9	0.16637898208303767
2.026574531E9	0.1699746845308535
2.034324338E9	0.1808279870711619
2.042074145E9	0.17686414642325932
2.049823952E9	0.18234815396047926
2.057573759E9	0.17863309370155928
2.065323566E9	0.18044075162129844
2.073073373E9	0.17413388488255255
2.0769956295E9	0.22112643338331256
2.080870533E9	0.0
2.088572987E9	0.0
2.096322794E9	0.2700607899009614
2.104072601E9	0.17544927247865658
2.111822408E9	0.1744126015009148
2.119572215E9	0.17728157617344537
2.127322022E9	0.17447363527891727
2.135071829E9	0.16872678248632514
2.142821636E9	0.1721451901963494
2.150571443E9	0.17007868712085347
2.15832125E9	0.1673284250820698
2.166071057E9	0.168202253294824
2.173820864E9	0.17774649097713013
2.181570671E9	0.1709616768520816
2.1884264425E9	0.17243702169971967
2.192301346E9	0.0
2.197070285E9	0.0
2.204820092E9	0.004140232137393873
2.212569899E9	0.14917674724028612
2.220319706E9	0.1700061691858907
2.228069513E9	0.17163188709086563
2.23581932E9	0.1648882352812141
2.243569127E9	0.17768636044742792
2.251318934E9	0.1780061103457157
2.259068741E9	0.1795996984182961
2.266818548E9	0.1791007182501448
2.274568355E9	0.16959093303871955
2.282318162E9	0.18232066940505745
2.290067969E9	0.17664285058969856
2.2961969505E9	0.1661907884287944
2.300071854E9	0.0
2.305567583E9	0.0
2.31331739E9	0.00807116874007314
2.321067197E9	0.12328448953632007
2.328817004E9	0.1606402585251478
2.336566811E9	0.18017558372743991
2.344316618E9	0.17461325165904132
2.352066425E9	0.17666762540021966
2.359816232E9	0.17879954945974783
2.367566039E9	0.17636981153208073
2.375315846E9	0.178275665445604
2.383065653E9	0.17180389137432714
2.39081546E9	0.1737760695201829
2.3975662905E9	0.17170602730875992
2.401441194E9	0.20220795984690332
2.406315074E9	0.1723000327621062
2.414064881E9	0.17606257807452494
2.421814688E9	0.17705898998516995
2.429564495E9	0.16277915050013503
2.437314302E9	0.27468142109861576
2.445064109E9	0.5489778003503829
2.452813916E9	0.17682053243390447
2.460563723E9	0.17076683329017098
2.46831353E9	0.1750523593684333
2.476063337E9	0.1773720300389416
2.483813144E9	0.1731599251439423
2.489234305E9	0.1760107873365206
2.4931092085E9	0.17785743303189921
2.499312758E9	0.18477337564664514
2.507062565E9	0.1747287384060016
2.514812372E9	0.24657065653376917
2.522562179E9	0.17390458884976104
2.530311986E9	0.17029843452875665
2.538061793E9	0.1811390915928616
2.5458116E9	0.17314327956812345
2.553561407E9	0.17567805236956224
2.561311214E9	0.170510439808372
2.569061021E9	0.17893284310177016
2.573486964E9	0.17208022292412795
2.5773618675E9	0.23283082580996095
2.584560635E9	0.17460009004095198
2.592310442E9	0.08576910366929137
2.600060249E9	0.17630064851937602
2.607810056E9	0.1687964616409157
2.615559863E9	0.17175627728535692
2.62330967E9	0.17556979160900393
2.631059477E9	0.19231020849938585
2.638809284E9	0.1725562972084337
2.646559091E9	0.17368884154147324
2.6524226415E9	0.17518820585051043
2.656297545E9	0.1748646061657044
2.662058705E9	0.18148658411751414
2.669808512E9	0.17707086124854465
2.677558319E9	0.1167306489051921
2.685308126E9	0.17209331793682087
2.693057933E9	0.1709259340264861
2.70080774E9	0.18015132505880468
2.708557547E9	0.1765649131649343
2.7127306775E9	0.1782199465507818
2.716605581E9	0.17626167756575134
2.724057161E9	0.17139059075922794
2.731806968E9	0.17430679241431432
2.739556775E9	0.16908369460039457
2.747306582E9	0.19470459070787183
2.755056389E9	0.18247615714817156
2.762806196E9	0.18183717349348183
2.770556003E9	0.16966448325745404
2.775951989E9	0.17075405180192396
2.7798268925E9	0.0
2.786055617E9	0.25628896306708027
2.793805424E9	0.16325619463813745
2.801555231E9	0.16440912657566828
2.809305038E9	0.18207150190966045
2.817054845E9	0.17019481904517106
2.8225564015E9	0.17065225343081775
2.826431305E9	0.0
2.832554459E9	0.03928136532948498
2.840304266E9	0.11837481888258637
2.848054073E9	0.1691603416704442
2.85580388E9	0.17713757258729154
2.863553687E9	0.18721279123467205
2.8712150565E9	0.17718276091743596
2.87508996E9	0.03453851590106007
2.879053301E9	0.1657409016766482
2.886803108E9	0.17602322225572845
2.894552915E9	0.17634310118948768
2.902302722E9	0.16895569141270228
2.910052529E9	0.16121678901164893
2.917802336E9	0.17546875683484764
2.925552143E9	0.16326393676642528
2.93330195E9	0.10607799652301018
2.941051757E9	0.1644853865393035
2.948801564E9	0.16550283123179713
2.956551371E9	0.1686634260698363
2.964301178E9	0.16559767230332317
2.972050985E9	0.16664273058671009
2.979800792E9	0.16909517875735486
2.987550599E9	0.16566477074848446
2.995300406E9	0.16328135655507292
3.003050213E9	0.1700932681291289
3.01080002E9	0.17011262344984848
3.018549827E9	0.16179951320078034
3.026299634E9	0.16423750939862114
3.0306084775E9	0.26701617735170763
3.034483381E9	0.01447051094845964
3.041799248E9	0.16537044083807506
3.049549055E9	9.778308027541848E-4
3.057298862E9	7.880196242306422E-4
3.065048669E9	0.0
3.072798476E9	0.0
3.080548283E9	0.0
3.0863465095E9	0.020746385292537965
3.088278117E9	214.22759369907658
3.088373929E9	0.20335894433178145
3.0884774725E9	0.15649975024975024
3.0885573295E9	0.17781676352187467
3.0886546005E9	4.1541280287167215
3.0887081185E9	0.2274741138988451
3.0887493115E9	0.48232646292347786
3.088858438E9	0.12894576893145424
3.088966832E9	0.5208000981715548
3.089008063E9	0.19629887096387563
3.089109657E9	0.07543769469440333
3.089267292E9	0.05000032509964304
3.08942189E9	0.22936092717362627
3.089604443E9	0.3024047608829378
3.089755642E9	0.21047805025407545
3.0898220175E9	0.0915331236583296
3.0898610755E9	0.1719135964681768
3.089968525E9	0.22832423874013966
3.0900764725E9	0.28796414852752883
3.0901461555E9	0.06081781570238048
3.090297168E9	0.2780044519580187
3.090503609E9	3.599295364464207
3.0907062205E9	0.19454264364854418
3.09089898E9	0.23681640369981563
3.091013772E9	0.47112685294503476
3.091052607E9	0.378965996713437
3.0911587895E9	0.16447543544933743
3.091267064E9	0.016827087953542604
3.0915130575E9	0.044651621423854655
3.0919550875E9	0.04167852193147504
3.092891467E9	0.09892918806330366
3.093702736E9	0.5158116503494242
3.093935951E9	2.6214521487400253
3.094132646E9	0.26756759158070564
3.0942642985E9	0.12421560953606538
3.094360447E9	0.8751173482897239
3.0944711045E9	3.437704425605767
3.0946435155E9	0.18899121478339898
3.094747446E9	1.8581205764873514
3.0948598115E9	0.3047933157431838
3.0950026905E9	0.17459889443171092
3.095104297E9	0.17730817610062893
3.095190977E9	0.04527944853686558
3.0952465895E9	0.0
3.0952663465E9	0.0
3.095268566E9	0.16489607390300232
3.0952706195E9	0.2662203913491246
3.0952723265E9	0.0
3.0952838005E9	0.12474390016762898
3.0952967465E9	0.27355072463768115
3.095299555E9	0.5029142381348876
3.0953008775E9	0.0
3.0953027375E9	0.2060632688927944
3.0953043745E9	0.45390781563126253
3.095311073E9	0.04113234938301476
3.0953361175E9	0.0
3.095355552E9	0.2408821034775233
3.0953574645E9	0.4943310657596372
3.095360032E9	0.1213338690237043
3.095361791E9	0.2487852283770651
3.095363378E9	0.5636363636363636
3.095365611E9	0.12796208530805686
3.0953678415E9	0.6565420560747663
3.095369933E9	0.2834067547723935
3.095371677E9	0.7965397923875432
3.09537289E9	0.0
3.0953743225E9	0.0
3.095375945E9	0.221895664952241
3.095572656E9	0.509729353340424
3.095769303E9	67.62854825628548
3.0957708065E9	0.9075535512965051
3.0957736535E9	115.7920918367347
3.095822105E9	0.36245335168794296
3.095924849E9	44.72873205635305
3.095983129E9	0.15141800246609124
3.095986364E9	0.6761904761904762
3.0959887305E9	1.4641932700603968
3.0959909825E9	0.9258920402561757
3.095993051E9	0.6560738083034341
3.0959946765E9	0.45076923076923076
3.096006671E9	0.3789501520560624
3.0960870785E9	0.4096404731911443
3.0961589785E9	0.23704617553753965
3.096165879E9	0.29026701119724374
3.096173123E9	0.8193680238956139
3.09617898E9	0.8434522697552774
3.096183283E9	1.227789732554565
3.096185859E9	0.0
3.0961883E9	0.0
3.0961908755E9	0.10931734317343174
3.096192456E9	0.3041289023162135
3.096238607E9	0.4483457271462835
3.0962848625E9	0.9792013311148087
3.096286263E9	0.0
3.0962877625E9	1.1342857142857143
3.096289947E9	0.3974402155607949
3.096292208E9	0.9723116548615582
3.0962965075E9	0.12858359352824297
3.096315547E9	0.09032320433087358
3.0963533005E9	0.2586005306471197
3.09637788E9	0.7331910352187834
3.096382479E9	0.5072014181254154
3.0963879875E9	0.06964944649446494
3.0963943185E9	0.21971419291977914
3.096398918E9	0.09930943768497205
3.0964033365E9	0.5486542443064182
3.0964070605E9	4.11682808716707
3.0964084065E9	0.0
3.0964096105E9	0.0
3.096411644E9	17.87550944794368
3.0964135175E9	0.0
3.0964147555E9	0.0
3.0964161835E9	0.0
3.0964174105E9	12.201754385964913
3.096418484E9	209.6993755575379
3.096419946E9	0.0
3.096422275E9	0.10577933450087566
3.0964254675E9	0.256657223796034
3.0964313925E9	0.10480769230769231
3.0964360765E9	0.2566793893129771
3.096437123E9	0.0
3.0964382945E9	0.0
3.096440137E9	0.1152073732718894
3.096442099E9	0.0
3.096443439E9	0.2642169728783902
3.0964449505E9	0.3574468085106383
3.0964464985E9	0.0
3.0964475915E9	0.0
3.0964489705E9	0.0
3.0964506065E9	0.09838274932614555
3.0964522235E9	0.0
3.0964537525E9	0.0
3.0964552355E9	0.0
3.09645655E9	0.0
3.0964580005E9	0.0
3.0964594605E9	0.0
3.096462063E9	0.07164887307236062
3.0964647385E9	0.0
3.0964666345E9	0.0
3.0964687875E9	0.0
3.096470338E9	0.0
3.0964722525E9	0.12699747687132043
3.096474844E9	0.0
3.0964802425E9	0.25563063063063063
3.0964880595E9	0.03951845066736456
3.0965833285E9	0.2600220890560756
3.0967643755E9	0.24687217491266644
3.0969348755E9	2.7834946415989914
3.097105623E9	0.6577273460847112
3.0972741855E9	0.05606229991361349
3.0973604055E9	6.0215884861407245
3.097450029E9	0.05947430269302663
3.0976374775E9	0.3104273277065196
3.0978270425E9	0.8422586542570872
3.097932224E9	0.13064858800219617
3.0979864125E9	0.44895165899587886
3.098119023E9	0.04485873147658943
3.098265051E9	0.10260284394723589
3.098391091E9	0.20849841583784226
3.0985448955E9	0.22222371514947933
3.0986946915E9	0.4160618805641427
3.098783935E9	0.0
3.0988292795E9	0.16808591764107778
3.098880847E9	0.3611753875245702
3.098919304E9	0.10718078588350625
3.0989774605E9	0.12265359969845457
3.099052881E9	0.379306957095339
3.0991573655E9	0.272150336194252
3.099319594E9	0.3780356540412019
3.0995012675E9	3.130690568943649
3.099670145E9	0.4522951094342433
3.09983663E9	13.501574294477457
