Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
10-Kapa-100ng-2_S10_L005_R2_001	89.0	101.5	138.0	198.5	289.5	403.0	521.5	719.0	985.5	1386.5	1914.5	2602.5	3596.0	4927.0	6888.5	10031.5	14820.0	22151.0	33531.0	49666.0	70640.5	96952.0	130389.0	170541.5	217008.5	270638.5	330394.5	394022.5	460846.5	529015.5	597004.0	664759.5	729415.5	792574.0	850885.0	907053.0	960585.0	1002028.5	1028814.5	1037015.0	1024674.5	993998.5	950926.5	900615.5	849333.0	803500.5	762754.5	728833.5	699770.5	668780.5	633551.0	590574.5	545475.5	503179.5	463044.0	425811.0	391156.5	357191.0	320674.5	281770.0	242237.0	204732.0	171739.0	143339.0	119843.0	100867.5	84579.5	70532.0	58674.5	48506.5	40050.5	33405.5	28146.0	23746.5	20056.0	17228.5	14828.0	12887.0	11535.0	10227.5	8817.0	7646.5	6740.5	5762.0	4876.5	4119.5	3404.5	2783.5	2181.0	1689.0	1231.0	943.0	755.5	554.0	443.0	338.0	247.5	204.5	176.5	156.0	174.5
10-Kapa-100ng-2_S10_L006_R1_001	114.0	116.5	160.0	233.5	330.5	423.5	523.0	691.0	952.5	1321.0	1821.5	2517.0	3470.0	4836.5	6736.0	9541.0	14032.0	21223.0	31952.0	47543.0	68571.0	94893.5	127005.0	165555.0	211152.0	263995.5	322324.5	384381.5	449310.5	516673.0	583521.0	647583.5	710189.5	771466.0	829375.5	883779.0	936813.5	979945.5	1005352.5	1014028.5	1002500.0	971273.0	926996.0	876736.5	826674.5	781532.5	743392.0	713028.0	685857.0	656173.5	622329.5	581756.5	537923.0	494664.0	454050.5	417304.5	384090.0	351126.5	315305.0	277513.5	238450.5	200983.0	168136.0	140054.0	117060.0	98439.0	82485.5	68806.5	56847.5	47066.0	38996.5	32156.0	26784.5	22606.0	19444.5	16658.0	14315.0	12629.5	11342.0	10114.5	8666.5	7481.5	6674.5	5672.0	4834.5	4027.5	3167.5	2531.0	1867.0	1305.0	964.5	704.0	502.5	354.0	216.0	139.5	90.0	59.0	53.0	53.0	51.0
10-Kapa-100ng-2_S10_L006_R2_001	94.0	115.0	145.0	205.5	292.5	380.5	504.5	687.0	1002.0	1377.5	1846.5	2611.5	3575.5	4908.5	6785.5	9625.5	14240.5	21412.0	32219.0	47494.5	67870.0	94071.5	126246.5	164148.5	208728.5	260231.5	317254.0	378633.0	443445.5	510300.5	577124.0	641083.0	703150.5	765084.5	823474.0	878348.5	929968.0	971532.5	998156.0	1006212.0	995793.5	969538.5	929445.0	882094.5	833489.0	788925.0	750613.0	718869.5	689738.0	657824.5	622130.0	581917.5	539644.0	497412.0	457547.5	421235.0	387225.0	353481.0	318402.5	279955.0	240298.0	204218.0	172059.0	143927.5	120332.0	100677.0	84697.0	71210.5	59025.0	49125.5	40773.5	33835.5	28450.0	24137.5	20521.0	17603.5	15313.0	13466.5	11991.5	10631.0	9134.0	7934.0	6994.5	5895.5	5080.5	4333.5	3514.5	2865.0	2294.5	1771.0	1349.0	1014.0	771.0	576.5	429.0	331.0	248.5	204.0	163.0	136.5	175.0
10-Kapa-100ng-2_S10_L007_R1_001	104.0	108.5	150.0	215.5	278.5	378.0	543.0	716.0	923.0	1307.0	1840.5	2508.5	3388.5	4659.5	6509.0	9298.0	13581.5	20465.5	31377.5	46519.5	66638.0	92518.5	124055.5	161302.5	205690.5	256893.0	313234.0	373717.0	437160.5	501737.5	565961.0	628511.0	690072.0	749273.0	804892.5	859613.5	911025.5	951676.5	977092.5	985248.0	974406.5	944503.0	901078.5	852463.5	802994.5	758941.0	722054.0	692344.5	666054.5	637083.5	603528.5	563593.0	519712.0	477081.0	438864.5	404104.0	371776.0	340009.0	305223.5	267631.0	229943.5	194026.0	161899.5	135191.5	113285.0	94838.0	79556.0	66512.0	54976.5	45570.5	37737.5	31050.0	25883.5	21912.0	18686.0	16085.0	13897.0	12321.0	11191.5	9893.5	8472.5	7205.5	6320.5	5466.0	4650.0	3876.0	3072.0	2498.5	1882.5	1309.5	944.0	640.5	448.0	323.0	233.0	157.0	87.5	57.5	45.0	42.5	53.5
10-Kapa-100ng-2_S10_L007_R2_001	85.0	98.5	142.5	206.0	277.5	374.5	532.5	737.5	974.0	1334.5	1875.0	2546.5	3457.0	4782.5	6748.0	9658.0	14224.0	21419.0	32165.5	47158.5	67253.5	92772.5	123963.5	160978.5	204515.5	254651.0	310247.0	370369.5	433724.5	498150.5	562076.0	624001.5	684145.5	743275.0	799827.0	853365.0	902915.0	943068.0	967891.0	976515.0	967774.0	941313.5	902026.5	855756.5	808598.0	764801.5	727581.5	696418.0	667451.5	637423.5	602799.0	563733.0	521070.0	479499.0	442593.5	407741.5	374816.0	341630.5	305939.0	269508.0	232327.0	196359.0	165110.0	138515.0	115977.5	97894.0	82780.0	68869.0	56987.0	47561.0	39606.0	32678.5	27374.0	23428.5	19819.5	16947.5	14772.5	12935.5	11648.5	10342.0	8882.5	7675.5	6732.5	5815.0	4941.0	4214.0	3464.0	2848.0	2270.5	1697.0	1281.5	959.5	754.0	602.0	470.5	372.5	282.0	208.0	147.0	122.0	149.0
10-Kapa-100ng-2_S10_L008_R1_001	99.0	110.0	140.5	206.0	309.5	404.5	538.0	714.5	995.5	1332.5	1736.0	2486.5	3447.5	4667.0	6395.0	9296.0	13748.5	20505.5	31176.5	46414.5	66331.5	92025.0	123488.5	161101.0	205258.5	255198.0	311434.0	373311.0	437379.0	501632.0	564998.0	627202.0	688140.5	746579.0	802172.5	856247.0	906027.0	946282.0	972937.0	979553.0	967888.0	939065.5	895958.5	847178.5	797171.5	752074.5	715289.5	686689.0	660961.5	632966.5	599537.5	559458.0	516775.0	474544.0	435467.0	400602.5	368794.0	336506.5	302129.5	265313.0	227403.0	192073.5	160683.0	133436.5	111436.0	93905.5	78582.5	65121.5	53703.0	44631.5	37082.5	30471.0	25415.0	21680.0	18457.5	15813.0	13676.5	12123.5	10978.5	9602.5	8223.0	7153.0	6269.5	5351.5	4557.5	3803.0	3026.0	2409.0	1807.5	1273.5	893.5	640.0	466.5	326.0	233.5	153.0	94.5	55.5	43.5	39.0	34.5
10-Kapa-100ng-2_S10_L008_R2_001	110.0	101.0	138.5	207.0	279.0	395.5	520.5	708.0	976.5	1329.0	1831.5	2555.5	3507.5	4799.5	6719.0	9649.0	14101.5	20973.0	31411.5	46415.0	66477.5	91700.0	122190.5	159355.0	202550.0	252398.0	307811.5	367732.0	431284.5	494919.5	558810.0	621364.0	682247.0	742753.5	798299.0	849975.5	899263.0	939471.5	964681.5	971952.0	962460.5	937903.5	898595.0	851750.0	805154.5	761035.5	723659.5	691380.5	662713.0	633183.0	598316.5	559896.0	518699.0	476976.5	438594.0	404058.0	371223.0	338184.0	303134.0	266558.5	229620.0	194673.0	163353.0	136487.5	114671.5	96565.0	81004.5	67455.5	55920.0	46649.0	38726.5	32032.0	26761.5	22688.5	19538.0	16861.0	14389.5	12660.0	11485.5	10056.5	8654.5	7470.5	6452.5	5574.5	4812.5	4153.5	3443.5	2807.0	2229.5	1663.5	1253.0	946.0	729.5	570.0	436.0	336.5	269.5	210.5	161.5	127.5	126.0
11-Kapa-100ng-3_S11_L005_R1_001	128.0	119.0	149.5	224.0	321.5	419.5	544.0	730.5	987.5	1383.5	1929.5	2696.0	3760.0	5102.5	7040.5	10173.5	14946.0	22567.5	34222.0	50832.5	72920.5	100657.5	135601.0	177266.5	225650.0	282815.5	346025.0	412664.0	483657.5	556846.0	628710.5	699374.5	769482.0	837525.0	902847.0	966242.5	1026198.0	1077989.5	1112352.5	1124158.0	1116485.5	1089868.0	1047108.0	996967.5	944930.5	896598.5	856071.5	822977.0	791840.5	757134.0	716794.0	669843.0	618169.5	566220.5	517940.0	473950.5	432635.0	391791.5	350477.5	306549.0	261796.5	220398.0	183993.5	153111.0	127322.0	106521.0	89340.0	74405.0	61582.5	50424.5	41536.5	34427.5	28591.0	24030.0	20360.0	17449.5	15051.5	13437.0	12092.5	10536.5	9092.5	7810.5	6757.5	5762.0	4903.5	4111.0	3292.5	2544.5	1875.0	1366.5	1000.0	685.0	480.0	368.5	248.0	166.5	107.0	63.5	46.5	61.5	80.0
11-Kapa-100ng-3_S11_L005_R2_001	93.0	108.0	140.5	207.5	303.0	402.0	555.5	754.0	1045.0	1470.5	1996.5	2730.5	3812.0	5300.5	7306.5	10501.0	15535.0	23369.5	35166.5	51839.0	74153.0	102743.5	137710.5	178858.5	227033.0	283669.5	346776.5	414159.5	485078.5	557128.5	629633.0	701067.5	769541.0	836373.0	902136.0	963792.0	1019568.0	1065591.5	1096042.0	1105973.5	1096520.5	1069909.5	1026817.5	975823.0	925929.5	880789.0	842361.5	811282.5	783051.0	751159.5	713514.5	670025.5	622877.5	577166.5	534973.0	495745.5	457161.0	415880.5	370808.5	323107.0	274154.5	229037.5	190306.5	157552.0	131256.5	109122.0	90871.0	75912.5	62565.5	51666.5	43018.5	35651.0	29513.0	24809.0	21074.5	18162.0	15770.0	13823.0	12438.5	10980.0	9411.0	8084.5	6998.0	5990.5	5116.0	4362.5	3599.5	2959.5	2375.0	1787.0	1362.5	1035.5	798.0	626.0	481.0	387.5	315.5	242.0	199.5	181.0	191.5
11-Kapa-100ng-3_S11_L006_R1_001	131.0	130.0	148.0	221.5	308.5	415.5	565.0	754.5	1068.0	1456.5	1930.5	2668.0	3691.0	5014.5	6966.0	9880.0	14642.5	22187.0	33459.5	49511.5	71028.0	98216.0	131838.5	171596.5	218314.5	273301.0	333837.5	399123.5	468698.0	539098.5	608668.5	677843.0	746059.5	812162.5	875250.0	936579.0	995099.5	1045994.5	1080239.0	1094697.5	1090264.0	1063955.5	1023461.5	976218.0	925995.5	880197.0	839618.0	805414.5	775061.0	741302.5	701919.0	654945.0	604074.0	552877.5	504563.5	461823.5	421297.5	381746.5	341874.0	299639.0	255906.0	214871.0	179392.5	149212.0	124269.0	103916.0	87149.5	72580.0	59708.5	49302.5	41045.5	33965.0	28327.0	23920.5	20179.5	17365.5	15192.5	13353.5	12040.5	10599.5	8892.5	7685.5	6805.5	5883.5	5003.5	4130.0	3326.0	2669.5	1987.5	1411.5	1004.0	691.5	509.0	363.5	243.5	161.5	106.5	73.0	65.5	63.0	67.0
