Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
10-Kapa-100ng-2_S10_L005_R2_001 - illumina_universal_adapter	7.751452166738231e-06	1.1627178250107348e-05	1.937863041684558e-05	2.3254356500214696e-05	3.875726083369116e-05	5.813589125053674e-05	8.526597383412055e-05	0.00010076887816759701	0.00011627178250107348	0.00016278049550150288	0.00024804646933562346	0.0003468774844615359	0.00045733567783755563	0.0006123647211723203	0.0008662247796329973	0.0013235604574705533	0.002180095921895128	0.004282677322122873	0.008739762317997356	0.01724504320795088	0.03145733075566543	0.05300055419007266	0.08580082403362549	0.12940661819761143	0.18371329207777948	0.25182724012995	0.3369788800446112	0.4371567099844944	0.5529440267251468	0.6828544893135962	0.8288995995871111	0.990918514913232	1.1692154797895031	1.364052105726552	1.57432574865366	1.8035478164023595	2.0496990556832158	2.3117640262623853	2.5941591180118673	2.8912994096455273	3.2090236825079606	3.545622741396402	3.904716514472717	4.281964188523533	4.675445341274541	5.088155908988185	5.52099893584189	5.968763508116565	6.432304223413595	6.912907822792657	7.405969943666709	7.91258354079126	8.437385920425065	8.9790651492889	9.53308275213914	10.097659770703519	10.674371687634927	11.264075038397788	11.860721752439005	12.46529238845767	13.080083314158179	13.699083278385228	14.329706545136299	14.963294742341148	15.60296007804472	16.24728016077442	16.8902418015119	17.53617031056619	18.184424255270514	18.834881550253225	19.485747734337735	20.134257476963555	20.783924123825265	21.431133560350112
10-Kapa-100ng-2_S10_L006_R1_001 - illumina_universal_adapter	1.9835419966619368e-05	1.9835419966619368e-05	4.363792392656261e-05	5.553917590653423e-05	7.53745958731536e-05	7.53745958731536e-05	9.521001583977297e-05	0.00010314418382642072	0.00013884793976633557	0.00017058461171292656	0.00021223899364282726	0.0002876135895159809	0.0003867906893490777	0.0005196880031254275	0.0006902726148383541	0.0009640014103777014	0.001660224651206041	0.003473182036155051	0.008067065300424097	0.016802584253723267	0.03137170021920519	0.05435896841852038	0.0892673240177738	0.13621776307876185	0.1946112559184926	0.2675778318076986	0.3594733489710495	0.4686475004673225	0.5928152459163631	0.7313359012532494	0.8869864252733083	1.0605840372791642	1.2526464417319465	1.4624159255889295	1.6881826756489913	1.9322059462463292	2.197276580970247	2.481833532269372	2.7844327815701337	3.1072443238168805	3.450264191925619	3.8173840952938005	4.204700423271994	4.6073931688083105	5.029548428415874	5.4730624682434925	5.936705492253237	6.4174605330681835	6.919534683263254	7.43951426706219	7.974794893823377	8.526497264774928	9.096380781667882	9.680823496816336	10.275945602074817	10.885519794320977	11.501296522390698	12.132929685181736	12.774752303209624	13.424156018748757	14.080771892987752	14.746680661481106	15.418577743262384	16.09650082562952	16.77890274582512	17.466557085227883	18.152848731278933	18.8384223351272	19.527227128888022	20.218777144772226	20.91242971517289	21.605772853022074	22.301807657360733	22.99634488749191
10-Kapa-100ng-2_S10_L006_R2_001 - illumina_universal_adapter	2.380250395994324e-05	2.7769587953267115e-05	4.760500791988648e-05	5.553917590653423e-05	8.330876385980135e-05	9.917709983309684e-05	0.0001229796037930401	0.00013091377177968785	0.00017455169570625045	0.00022414024562279885	0.0003074490094826002	0.00044431340725227384	0.0006823384468517062	0.0009640014103777014	0.0014043477336366512	0.002043048256561795	0.0033759884783186164	0.0059982309979056975	0.011482724618675952	0.021176294356362837	0.036624119426366	0.06057935612005222	0.09647353209164662	0.14411622730946969	0.2033705773757517	0.27701750816981274	0.3693950260383525	0.47872191026836847	0.6030185859471922	0.741547175452065	0.896616521667102	1.0696170875319626	1.2608940093540666	1.4690151698118237	1.6929372258149897	1.93470124207813	2.1966696171192686	2.477632390320442	2.77614554310808	3.0935400321619433	3.4304386896689834	3.7916892922690417	4.1739237856517875	4.570927732741677	4.986368702690539	5.421962459325488	5.877123857757505	6.348494761386245	6.839685216645631	7.347144683361638	7.869726674260194	8.408607429745322	8.96539361883432	9.537576060901404	10.122006874797878	10.72041967622882	11.324465736930282	11.94184318339131	12.567890691919748	13.196665570693597	13.831333552739526	14.473007405117666	15.119489363295713	15.772596351742614	16.429563312915015	17.094373199142222	17.758078252477283	18.41847277421992	19.08260825616826	19.748735214281247	20.41564368794092	21.081342200982633	21.747044681108335	22.409908712636813
10-Kapa-100ng-2_S10_L007_R1_001 - illumina_universal_adapter	1.2261491009568255e-05	1.2261491009568255e-05	3.269730935884868e-05	3.269730935884868e-05	4.087163669856085e-05	5.31331277081291e-05	8.17432733971217e-05	8.991760073683387e-05	0.0001062662554162582	0.00014713789211481907	0.00019414027431816403	0.0002738399658803577	0.0003290166754234148	0.00044550084001431325	0.0006396411143324773	0.0009277861530573312	0.0016266911406027217	0.003412781664329831	0.008025145865762423	0.016622494645304697	0.030847867798238802	0.05394034253292568	0.08830725825091057	0.13555078311077706	0.19471247723194388	0.2688229724756093	0.36040404882607463	0.468965246642957	0.5922341029258166	0.7310648348816531	0.8872292279613493	1.0613996205885965	1.2527626671930934	1.4609198693170287	1.6876797968843142	1.9328278738022822	2.19844037921522	2.482994844656105	2.785428607570776	3.106800243349725	3.4482091990201433	3.81296812073645	4.19722690032164	4.600732133628181	5.025028768523281	5.469458771656092	5.93215022206582	6.414335399598927	6.914724804117572	7.432568441088338	7.966401062335581	8.516907267774002	9.086153118638713	9.673480581578868	10.272180577430397	10.87684170149441	11.495362397562907	12.122396655555711	12.762135861816265	13.410627729075816	14.067365449039302	14.729892636341138	15.396453854185122	16.069106989479028	16.74316406549353	17.42184985436414	18.101453211478635	18.781381498104885	19.466269557844505	20.15115353042045	20.83545916933712	21.522072012145415	22.210564950241846	22.895187344342926
10-Kapa-100ng-2_S10_L007_R2_001 - illumina_universal_adapter	1.634865467942434e-05	1.634865467942434e-05	3.678447302870477e-05	4.4958800368416934e-05	5.722029137798519e-05	7.356894605740953e-05	0.0001062662554162582	0.00011444058275597037	0.0001348764011052508	0.00018596594697845186	0.00030040652973442226	0.0004802417312080899	0.0006478154416721894	0.0009032631710381947	0.0013385461018778676	0.002070148398782107	0.00338212793680591	0.005830338975049705	0.01121108994641524	0.020523692368182328	0.03543979618132211	0.05941509826869791	0.09457288015679995	0.14240291300329078	0.20218585600227573	0.27686651057788614	0.36855998392927247	0.47695156445385584	0.6000855443356101	0.738707830944284	0.8943531542379085	1.0684213677734093	1.258936327916411	1.4655812794824996	1.6911109707851584	1.9347937995274829	2.1986569988897218	2.481609296172024	2.781359836137434	3.0998990674931726	3.4391643058187515	3.8009191622377143	4.181773334485913	4.580130785150272	4.999275550239518	5.437065955990647	5.892666177433176	6.366691332699414	6.857524948557936	7.364372071674955	7.8866952400278825	8.42568381824465	8.983093243121456	9.557441917827983	10.142568443131921	10.734226255980287	11.338942556753842	11.950623384420837	12.57517673406604	13.207321990228	13.846119105262652	14.488633495655039	15.135427146409764	15.787521848444293	16.440211232792784	17.09580863409238	17.752914198786154	18.409173720600265	19.06912599479009	19.72838140757421	20.385278526920818	21.044554375523283	21.70399575425438	22.359053649949555
10-Kapa-100ng-2_S10_L008_R1_001 - illumina_universal_adapter	1.644771739400392e-05	2.05596467425049e-05	2.4671576091005878e-05	3.289543478800784e-05	4.11192934850098e-05	4.523122283351078e-05	7.401472827301763e-05	8.22385869700196e-05	9.046244566702156e-05	0.00012335788045502938	0.00016858910328854018	0.00023026804351605485	0.00028577908972081807	0.00037418557071358915	0.0004687599457291117	0.000738091318055926	0.0013960000138160825	0.0030654433293074803	0.007296618628914988	0.015752801334107253	0.03038921385009649	0.05385599464199158	0.0885545104493171	0.13479110000853636	0.19451481783083885	0.26809573755758964	0.3585787428713537	0.4665230561635272	0.5901461560615349	0.7274475889373311	0.8838057583787551	1.057218154793087	1.2482275528543285	1.456706482752677	1.6800068619876969	1.9231616920819536	2.186865889095344	2.4702415561119637	2.7711731054820077	3.092072183768373	3.4351736245719686	3.7980123262483696	4.182350250523408	4.587288940834435	5.011827142385093	5.457352631330501	5.923583740510284	6.407964905834351	6.910600981501087	7.429604591939533	7.963947754812562	8.515688490759096	9.085231824819967	9.667602322483486	10.265513857119664	10.877712290277211	11.500492773613125	12.13251276219512	12.776819195670434	13.431191632190881	14.093056003984294	14.75736286181072	15.43117238836153	16.106649302263158	16.788927347307204	17.477416461632163	18.165728762995137	18.85805225143757	19.551821083046008	20.245894197426228	20.943657768396733	21.639071371744564	22.33576172915511	23.037571438604537
10-Kapa-100ng-2_S10_L008_R2_001 - illumina_universal_adapter	8.22385869700196e-06	8.22385869700196e-06	1.2335788045502939e-05	2.05596467425049e-05	3.7007364136508815e-05	5.756701087901371e-05	9.868630436402351e-05	0.00012335788045502938	0.00013569366850053232	0.00018709278535679457	0.00027138733700106464	0.00039474521745609404	0.0005592223913961332	0.0007997702582834405	0.0011102209240952646	0.0017352341850674134	0.00281255967437467	0.005059729063330455	0.010109178303289659	0.019270556891749842	0.03470057177199977	0.05878208600149576	0.0939781452599899	0.14045322672142221	0.20041954837528625	0.2740621470422645	0.3641668548559665	0.47137924472410686	0.5941038880594671	0.7306343341824193	0.8858946184877936	1.05811455539106	1.2472612494574309	1.4535115136488916	1.6744475335085234	1.9145430881674956	2.1748837269738126	2.454928731218146	2.7524514911582827	3.0694010613054123	3.408581777475213	3.766572514449731	4.145433348832565	4.5436079153653095	4.960913233191954	5.398177856076222	5.8541497015314965	6.326205358633431	6.815699708102359	7.32028689424496	7.841025738868472	8.37785045110332	8.93287250666996	9.50051407340715	10.083589766953937	10.679430945163146	11.2855046595561	11.89822325177623	12.522921950153219	13.155147535202637	13.79379800985909	14.433832148741313	15.082898140437518	15.734030376631345	16.38856112243171	17.047777411724688	17.704417577280836	18.364935292212614	19.024906120541043	19.6836372021709	20.34635479930413	21.004329285933864	21.66340371366432	22.32677510756396
11-Kapa-100ng-3_S11_L005_R1_001 - illumina_universal_adapter	5.3459130031778243e-05	6.41509560381339e-05	6.771489804025244e-05	7.484278204448954e-05	8.197066604872665e-05	8.197066604872665e-05	0.00010691826006355649	0.00012117402807203069	0.00014612162208686055	0.0001692872451006311	0.00022987425913664647	0.00029580718617583965	0.00037777785222456624	0.00045618457627117433	0.000596960285354857	0.0010317612096133202	0.0026034596325476005	0.006969288585142824	0.018170758297801425	0.04011751314684746	0.07514928105667174	0.12903252018670208	0.20730203246622864	0.30886903361360407	0.43201926752580955	0.5826047269703236	0.7626889343663728	0.968864761159932	1.196832311325445	1.4431309971788546	1.7132938386784504	2.0073707310122617	2.3198393460480053	2.648272639282239	2.994978263161335	3.364313136782882	3.7516476994861296	4.156249561189641	4.575524172115875	5.0077483663068065	5.458793738210925	5.92722580117238	6.409902940316303	6.905433436290866	7.409276826985371	7.926046635321558	8.457596111140534	8.996410682730826	9.54651404061283	10.107049056735034	10.67435021674826	11.25021731136358	11.834468579538882	12.427148570549194	13.024737891667424	13.625415368530492	14.232347563607277	14.844215818356997	15.460136275163123	16.07598545312921	16.695484107705465	17.31409355875219	17.937173975040572	18.560414768719056	19.182228203625684	19.799911029751858	20.414767649870356	21.028056135507917	21.638778582903957	22.252804804535955	22.868687839951065	23.48506626330446	24.101801080858074	24.716162313038275
11-Kapa-100ng-3_S11_L005_R2_001 - illumina_universal_adapter	4.276730402542259e-05	5.3459130031778243e-05	6.0587014036015346e-05	6.771489804025244e-05	8.553460805084519e-05	8.909855005296374e-05	0.00011761008606991214	0.00013542979608050488	0.00017106921610169037	0.0002120545491260537	0.00029224324417372104	0.00037955982322562554	0.000498951880296597	0.0006700210963982874	0.0009497905435645935	0.001614465726959703	0.003492663162076179	0.008250525734904443	0.019836901183791847	0.04214717811705397	0.07731081188095665	0.13081449118776137	0.20850486289194364	0.30878349900555324	0.43066140562300237	0.5797642651946351	0.7586313863969608	0.9635847810837934	1.19081815919687	1.437061603949247	1.7081243408043774	2.0031973549277806	2.317030959750336	2.647367398013701	2.99577658616981	3.365041962922316	3.7507513680725966	4.153824298657199	4.572174066633883	5.002584214345736	5.451291640296466	5.917278839044467	6.398765621559683	6.89305764768851	7.3956518767112716	7.910167491731119	8.439323780495672	8.974100405797564	9.518294747840056	10.071438148249866	10.628872534830226	11.193771597934026	11.767197392277893	12.349784299538207	12.940001606625055	13.534447530897417	14.133245028354366	14.736803952326145	15.341241388001446	15.94640230390318	16.556164268929646	17.16557874961091	17.781732644618174	18.39893255660306	19.017606158605826	19.632671269331446	20.24687034215055	20.86072371259545	21.472996474762407	22.087332759348595	22.700954473563357	23.31439977264901	23.924575154947725	24.52794697196439
11-Kapa-100ng-3_S11_L006_R1_001 - illumina_universal_adapter	4.754511235696373e-05	5.85170613624169e-05	6.5831694032719e-05	6.5831694032719e-05	7.314632670302112e-05	7.680364303817218e-05	0.00010606217371938063	0.0001170341227248338	0.00016823655141694858	0.00021212434743876125	0.00028892799047693346	0.000387675531526012	0.00046630783273175964	0.0005485974502726584	0.0007808370375547505	0.0012654314519622654	0.0028911085629369096	0.007883345360418102	0.020296277001920784	0.043569609500654534	0.08141734759496524	0.1401684772028318	0.22373632680286587	0.333018767555347	0.4664321814871548	0.6280947067916693	0.8209230532461737	1.0447453269829157	1.289536823927246	1.5552170831197918	1.846028591509328	2.1611923407164673	2.497155247921611	2.850133819376045	3.226586875727646	3.6225187988802614	4.036313055013755	4.469161929253385	4.918172484378047	5.381550806725351	5.860456265573539	6.359420275861861	6.875666934491942	7.404831234417776	7.945777578917298	8.501365989364597	9.070821114696622	9.650551470272255	10.23805545171825	10.834934963589404	11.440257390220255	12.053499735374876	12.674665656369601	13.304691426186231	13.938798761032889	14.575473531946823	15.216039687441357	15.861349382222581	16.508871753386572	17.160086185390902	17.81425572899403	18.46985162596787	19.12775894686552	19.784422780209223	20.444098413554922	21.10292006353636	21.756685473684456	22.413603490513452	23.068069276739728	23.719270908136885	24.37162825149594	25.026126953569236	25.681112078715103	26.33537305522661
