Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
1-Swift2S-100ng-1_S5_L005_R1_001	30.866212994626682	31.247022993738717	34.57859985583615	35.50046004476118	35.92023449328465	39.375265695959634	39.732492876935076	39.71334667980065	39.89528985194771	39.923916051281246	39.87978296607871	39.86259279616811	39.69597616313009	39.613151807378905	39.57131042699857	39.53352713262383	39.41850154344307	39.39494966576961	39.29690209862869	39.249992206852994	39.16991872753846	38.78917713384784	38.264674792216525	38.52909711468218	38.47217871160076	38.35050539035971	38.10373012388167	38.04329041826103	37.907615891077576	37.67098106141181	37.38741294178077	37.09076428068521	36.70397608699312	36.25231874112312	35.64107910721837	35.040322322917405	34.34710117161828	32.40017284019792
1-Swift2S-100ng-1_S5_L005_R2_001	31.249604722548877	31.174888128745323	34.76449279379865	35.525737821036095	35.75438009412593	39.151562005032716	39.22332311323126	39.23107281716934	39.35972589835147	39.35255844579025	39.288696287124786	39.20095011577051	39.09464395192422	38.99165155667508	38.94016620106877	38.851411468466196	38.64892818561021	38.566371216312845	38.48381967159577	38.3392148103969	38.23136212692686	38.09362030612881	37.47378800136768	37.64533128892009	37.492231335029025	37.38971655282458	37.15016187765329	36.90684130815378	36.5841328241513	36.25398136962009	35.869224608031665	35.44506773074148	34.89721214963849	34.22157116664526	33.517229115111505	32.80858164670937	31.858786915648114	29.377868423145046
1-Swift2S-100ng-1_S5_L006_R1_001	30.920571821171972	31.25247753062957	34.6175097685554	35.4619410426225	35.883316144240425	39.278709361250904	39.676682277153176	39.692171185507064	39.87492974467721	39.903234709155655	39.875916161501124	39.80373121517171	39.66089616714613	39.58441143858058	39.52349658206429	39.48119262157811	39.4130816608955	39.38549079656376	39.24721231600142	39.18417709474289	39.14617654474143	38.72248827197818	38.266325310713434	38.52812611410173	38.42663747305712	38.29358508144808	38.15714549345798	37.97487122413942	37.851236252328285	37.60470614607806	37.22944192179204	36.94945502097179	36.62130313428164	36.18691159183519	35.66004721709355	34.98411334931496	34.27016694699837	32.1953559549682
1-Swift2S-100ng-1_S5_L006_R2_001	31.1825140237024	31.108385934539147	34.56233103867828	35.363771722127154	35.66063979566666	39.01981584233725	39.06657463080139	39.071943024190816	39.1884154973389	39.20074449468531	39.07359281640728	38.967749046422185	38.863542352101966	38.81508641676557	38.70858416916989	38.63578205280471	38.46198769001736	38.364523147969614	38.23266724382695	38.08569771105431	38.01033174905116	37.87591670962835	37.2232193234013	37.466168974220395	37.28581231561597	37.055827998950356	36.85623388892746	36.65561074253681	36.32724490941429	36.05132804772484	35.58464258913517	35.124766345299676	34.54368185861384	33.81030464327589	33.23234741336023	32.490541613880694	31.574177450671954	29.079707829801123
1-Swift2S-100ng-1_S5_L007_R1_001	31.00704864377887	31.30983948537312	34.7624730613218	35.56718983499803	35.96927373275164	39.424792724619486	39.75220322216699	39.73962085908379	39.896235883786645	39.912473641240936	39.8778788024209	39.83069700418791	39.6933706852649	39.596559733222136	39.51449691906977	39.458362427736205	39.35433922838917	39.301067866870426	39.111013005085596	39.088794676876496	39.03890379399594	38.654723683408314	38.187937298246176	38.46726334221402	38.36808905206059	38.225163220348534	38.085847823588566	37.91709409993852	37.74514287603216	37.524712426882004	37.23555163907468	36.89345118915602	36.44929032686447	36.03080422917551	35.43777517992328	34.773800181805996	34.10926021875339	32.05747526617975
1-Swift2S-100ng-1_S5_L007_R2_001	31.12973477761105	31.0792536858343	34.513163223360166	35.38395286474588	35.661938046028155	38.98638658191518	39.01286133376849	39.04059392754926	39.13695262870893	39.21221546339061	39.085707854233036	39.00437340776568	38.878046923399886	38.84599613158977	38.766979490169156	38.642574400712725	38.40531312057286	38.34367908841516	38.22760905218105	38.08575470668021	37.988666691321455	37.78894464020176	37.176655714411176	37.418575080768754	37.26906152536947	37.06954407187383	36.879118950988484	36.58629731201294	36.239942733029665	35.88549363371579	35.48921807700641	34.95063242467921	34.366959778296284	33.72324814449628	32.97263709526014	32.19142900304514	31.275399674087236	28.868513328791618
1-Swift2S-100ng-1_S5_L008_R1_001	30.949488228161492	31.33243780301927	34.83759914911657	35.57384727851136	35.96955443679082	39.37283659964538	39.674906850811375	39.673357190897434	39.79304450893836	39.80533825825835	39.76077149529782	39.70361406782733	39.56192399283683	39.46288279584975	39.40077187078223	39.36892374814616	39.263327805666435	39.21362572483018	39.09070428805877	39.009257056715406	38.92466748933513	38.52157884756862	38.02726459161467	38.30231840702349	38.18221735165304	37.992377301752946	37.898420424706835	37.72386366304172	37.53550368685459	37.31960593090139	37.02300264689687	36.655691482699424	36.348983266000936	35.82277126982837	35.23746381023161	34.56279983703977	33.8996923835044	31.839238996809364
1-Swift2S-100ng-1_S5_L008_R2_001	30.999088252335536	30.958932197439356	34.20175546113017	35.04993012860967	35.339504276543906	38.56170656233206	38.62785066198348	38.681276693477145	38.79413532690522	38.8195816907008	38.73197831380859	38.69820846197027	38.55271361062142	38.42537246488796	38.31733942833929	38.23497387299026	38.0801312371648	37.95158615968046	37.78742871763761	37.62769143156201	37.51304298554448	37.37327053088399	36.679943820380416	36.92961325910543	36.70803018286716	36.53004148655708	36.31303726745334	35.94796704426988	35.65118452546504	35.27234639044603	34.78091684888836	34.27082808884426	33.54733196424566	32.86588455767624	32.08874820024512	31.28379163440406	30.48597858791221	28.022483201766278
10-Kapa-100ng-2_S10_L005_R1_001	31.09186912587688	31.47453254577029	35.169474029476525	35.7884332985797	36.10493350087322	39.49888427535375	39.66636362364421	39.685193916334775	39.74997481746977	39.68179787336584	39.66087402196537	39.58194433317881	39.48001965923298	39.392981742190806	39.34374385915425	39.31146719990456	39.24470554694305	39.18410423656781	39.1213070095568	38.952746256174564	38.9757763786665	38.89317972590633	38.57328029479703	38.82414798266326	38.714617707874666	38.603251385368594	38.52278488592401	38.39054417403374	38.307508781329474	38.12015403530716	37.951768022911125	37.701128336258925	37.389321118905066	36.89962872481985	36.549842422666764	36.13691986823927	35.65996128847273	34.166211753317626
