#Position (bp)	Coverage
3.088278117E9	716.159635463818
3.088373929E9	0.44515723629716375
3.0884774725E9	0.4345342157842158
3.0885573295E9	0.36329318149778356
3.0886546005E9	13.357747532156745
3.0887081185E9	0.5245171246515332
3.0887493115E9	0.891044776119403
3.088858438E9	0.2737967428412377
3.088966832E9	0.8595655908700454
3.089008063E9	0.29069683821943093
3.089109657E9	0.1965678047451245
3.089267292E9	0.17280346426179624
3.08942189E9	0.4161277244734454
3.089604443E9	0.538484280598353
3.089755642E9	0.3473551338346514
3.0898220175E9	0.19689481303978834
3.0898610755E9	0.3280864035318232
3.089968525E9	0.3858350532952586
3.0900764725E9	0.4264020486555698
3.0901461555E9	0.0880318194505363
3.090297168E9	0.49740963467173005
3.090503609E9	12.189432361144654
3.0907062205E9	0.26603452718371556
3.09089898E9	0.4178639884263249
3.091013772E9	0.9695395513577332
3.091052607E9	0.8367336619896347
3.0911587895E9	0.276361321682773
3.091267064E9	0.03075058871944946
3.0915130575E9	0.048417393942638894
3.0919550875E9	0.06159536680954173
3.092891467E9	0.16381675872526963
3.093702736E9	0.8878340005711484
3.093935951E9	9.891464504573795
3.094132646E9	0.5252285630514167
3.0942642985E9	0.25681573954919934
3.094360447E9	1.2613677394506897
3.0944711045E9	8.254222014551766
3.0946435155E9	0.40635564980308997
3.094747446E9	5.593165307981594
3.0948598115E9	0.6152814423922603
3.0950026905E9	0.48798127853001794
3.095104297E9	0.2822440251572327
3.095190977E9	0.11994323173616274
3.0952465895E9	0.0
3.0952663465E9	0.4648197009674582
3.095268566E9	1.1907621247113165
3.0952706195E9	1.237384140061792
3.0952723265E9	0.1922554347826087
3.0952838005E9	0.09107841311231142
3.0952967465E9	0.7622282608695652
3.095299555E9	4.153205661948376
3.0953008775E9	0.8718836565096952
3.0953027375E9	0.18057996485061512
3.0953043745E9	0.0
3.095311073E9	0.1521896927171546
3.0953361175E9	0.019607322897320246
3.095355552E9	1.3994910941475827
3.0953574645E9	0.9928193499622071
3.095360032E9	0.424668541582965
3.095361791E9	0.0
3.095363378E9	0.703962703962704
3.095365611E9	0.13011632916846186
3.0953678415E9	1.3668224299065421
3.095369933E9	0.07440039158100832
3.095371677E9	0.3764705882352941
3.09537289E9	0.6146788990825688
3.0953743225E9	0.0
3.095375945E9	0.221895664952241
3.095572656E9	0.9835255228140519
3.095769303E9	191.0794809407948
3.0957708065E9	2.721533258173619
3.0957736535E9	334.98979591836735
3.095822105E9	0.6801888517255843
3.095924849E9	174.85035331763032
3.095983129E9	0.5543773119605425
3.095986364E9	0.9971014492753624
3.0959887305E9	1.6673856773080242
3.0959909825E9	0.9853613906678865
3.095993051E9	2.372629420809841
3.0959946765E9	1.3076923076923077
3.096006671E9	0.5028427872537353
3.0960870785E9	0.6754267842404761
3.0961589785E9	0.07983785689108212
3.096165879E9	0.6841392887904516
3.096173123E9	1.480742021694702
3.09617898E9	1.138427050252195
3.096183283E9	1.2619120811558562
3.096185859E9	0.1332280147446024
3.0961883E9	0.0
3.0961908755E9	0.14806273062730627
3.096192456E9	0.0
3.096238607E9	0.9152328905146262
3.0962848625E9	1.4991680532445923
3.096286263E9	0.1888680425265791
3.0962877625E9	1.3135714285714286
3.096289947E9	0.24183226675648367
3.096292208E9	1.0006439150032196
3.0962965075E9	0.4419528810672722
3.096315547E9	0.12100022556633261
3.0963533005E9	0.5154472275936502
3.09637788E9	1.3150480256136605
3.096382479E9	0.7044094837137159
3.0963879875E9	0.26952644526445263
3.0963943185E9	0.5367002273465411
3.096398918E9	0.6764222295297599
3.0964033365E9	1.3203933747412009
3.0964070605E9	6.266949152542373
3.0964084065E9	0.6798076923076923
3.0964096105E9	0.1703216374269006
3.096411644E9	57.072619488699516
3.0964135175E9	0.0
3.0964147555E9	0.13865546218487396
3.0964161835E9	0.0
3.0964174105E9	36.00877192982456
3.096418484E9	625.2408563782337
3.096419946E9	0.5757071547420965
3.096422275E9	0.4514886164623468
3.0964254675E9	0.40453257790368274
3.0964313925E9	0.37463942307692305
3.0964360765E9	0.0
3.096437123E9	0.0
3.0964382945E9	0.23266563944530047
3.096440137E9	0.1193967322999581
3.096442099E9	0.3884189980481457
3.096443439E9	0.25984251968503935
3.0964449505E9	0.7223404255319149
3.0964464985E9	0.0
3.0964475915E9	0.0
3.0964489705E9	0.0
3.0964506065E9	0.4555256064690027
3.0964522235E9	0.44571428571428573
3.0964537525E9	0.0
3.0964552355E9	0.36429433051869725
3.09645655E9	0.0
3.0964580005E9	0.27409326424870467
3.0964594605E9	0.0
3.096462063E9	0.14329774614472124
3.0964647385E9	0.0
3.0964666345E9	0.0
3.0964687875E9	0.0
3.096470338E9	0.0
3.0964722525E9	0.0
3.096474844E9	0.0
3.0964802425E9	0.5633133133133134
3.0964880595E9	0.32609264590421355
3.0965833285E9	0.3991339340390167
3.0967643755E9	0.4727675532092992
3.0969348755E9	6.94700312727902
3.097105623E9	1.3474425826270362
3.0972741855E9	0.11340769348035977
3.0973604055E9	16.13792643923241
3.097450029E9	0.05802519499022766
3.0976374775E9	0.5206923069619953
3.0978270425E9	1.8604219098722636
3.097932224E9	0.19008856317586117
3.0979864125E9	0.7858346117979725
3.098119023E9	0.13788210430975922
3.098265051E9	0.14067573215031987
3.098391091E9	0.39465479122443453
3.0985448955E9	0.4075176352032247
3.0986946915E9	0.8125605338923458
3.098783935E9	0.0
3.0988292795E9	0.318394128113879
3.098880847E9	0.9505113085019035
3.098919304E9	0.10151676061323966
3.0989774605E9	0.30644553335846214
3.099052881E9	0.7712733856366928
3.0991573655E9	0.5195399294209907
3.099319594E9	0.6300719185601293
3.0995012675E9	10.783124207283928
3.099670145E9	0.9033987601382588
3.09983663E9	31.579125029827207
